Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
95093-KAR,Female,80,Yes,Karnataka,15,9,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.6500015258789,2964,0,0,928.530029296875,3892.530029296875,Stayed,Others,Others
95096-UTT,Male,38,No,Uttar Pradesh,0,32,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8499984741211,1564.4000244140625,0,0,148.9600067138672,1713.3599853515625,Stayed,Others,Others
95107-KER,Female,47,Yes,Kerala,11,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.100000381469727,1389.5999755859375,0,0,2203.1298828125,3592.72998046875,Stayed,Others,Others
95147-WES,Female,36,No,West Bengal,5,28,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.0999984741211,6700.0498046875,0,0,2568.800048828125,9268.849609375,Stayed,Others,Others
95165-GUJ,Female,36,Yes,Gujarat,7,9,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.049999237060547,471.70001220703125,0,0,321.75,793.4500122070312,Stayed,Others,Others
95169-GUJ,Female,43,No,Gujarat,1,13,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4000015258789,69.4000015258789,0,10,33.459999084472656,112.86000061035156,Churned,Competitor,Competitor had better devices
95174-GUJ,Female,66,Yes,Gujarat,7,12,Deal 5,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.69999694824219,516.1500244140625,0,0,36.189998626708984,552.3400268554688,Stayed,Others,Others
95174-KAR,Female,40,Yes,Karnataka,6,26,Deal 2,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,77.55000305175781,3471.10009765625,0,0,223.0800018310547,3694.179931640625,Stayed,Others,Others
95186-MAH,Male,48,Yes,Maharashtra,4,5,None,No,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.650001525878906,733.3499755859375,0,0,0,733.3499755859375,Churned,Competitor,Competitor had better devices
95248-MAH,Female,58,Yes,Maharashtra,7,12,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.1500015258789,6637.89990234375,0,0,212.39999389648438,6850.2998046875,Stayed,Others,Others
95254-WES,Male,35,No,West Bengal,10,7,None,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.600000381469727,346.45001220703125,27.239999771118164,0,0,319.2099914550781,Stayed,Others,Others
95287-TAM,Male,72,Yes,Tamil Nadu,2,28,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3499984741211,6578.5498046875,0,0,558.3499755859375,7136.89990234375,Stayed,Others,Others
95288-JHA,Female,75,Yes,Jharkhand,3,14,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.30000305175781,940.3499755859375,0,0,524.8099975585938,1465.1600341796875,Churned,Competitor,Competitor had better devices
95305-BIH,Male,72,No,Bihar,15,31,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,110.75,4687.89990234375,0,0,624.3599853515625,5312.259765625,Churned,Competitor,Competitor made better offer
95315-RAJ,Female,21,Yes,Rajasthan,3,10,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.899999618530273,467.70001220703125,0,0,600.02001953125,1067.719970703125,Stayed,Others,Others
95331-UTT,Male,76,Yes,Uttarakhand,11,25,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.150001525878906,115.0999984741211,0,0,13.720000267028809,128.82000732421875,Churned,Competitor,Competitor had better devices
95349-HAR,Female,28,Yes,Haryana,10,9,None,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.8499984741211,3003.550048828125,0,0,500.3999938964844,3503.949951171875,Stayed,Others,Others
95430-JAM,Male,33,No,Jammu & Kashmir,7,19,Deal 1,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.70000076293945,4464.7998046875,0,0,0,4464.7998046875,Stayed,Others,Others
95445-AND,Female,35,No,Andhra Pradesh,3,10,Deal 5,No,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.950000762939453,248.9499969482422,0,10,0,258.95001220703125,Churned,Competitor,Competitor offered more data
95462-AND,Male,40,Yes,Andhra Pradesh,14,25,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.25,1988.050048828125,0,0,185.0399932861328,2173.090087890625,Stayed,Others,Others
95476-GUJ,Male,33,Yes,Gujarat,8,32,Deal 2,No,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,44.45000076293945,2773.89990234375,0,0,0,2773.89990234375,Stayed,Others,Others
95485-MAH,Male,69,Yes,Maharashtra,5,22,None,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.19999694824219,475,0,0,22.329999923706055,497.3299865722656,Stayed,Others,Others
95493-UTT,Female,61,No,Uttar Pradesh,12,26,None,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,58.849998474121094,1215.449951171875,0,0,750.1199951171875,1965.5699462890625,Stayed,Others,Others
95520-MAH,Male,32,No,Maharashtra,1,10,None,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.5999984741211,5460.2001953125,0,0,3066.699951171875,8526.900390625,Stayed,Others,Others
95529-TAM,Female,47,Yes,Tamil Nadu,9,36,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,0,0,354.0400085449219,6189.5400390625,Stayed,Others,Others
95557-AND,Male,28,Yes,Andhra Pradesh,0,23,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.299999237060547,1261.699951171875,0,0,1187.760009765625,2449.4599609375,Stayed,Others,Others
95595-PUN,Female,29,No,Punjab,1,28,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,79.5,1264.199951171875,0,0,435.67999267578125,1699.8800048828125,Stayed,Others,Others
95603-GUJ,Male,46,No,Gujarat,4,4,None,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,66.5999984741211,979.5,0,0,309.9599914550781,1289.4599609375,Stayed,Others,Others
95617-AND,Female,68,No,Andhra Pradesh,14,26,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,44.45000076293945,44.45000076293945,0,0,48.310001373291016,92.76000213623047,Churned,Attitude,Attitude of service provider
95617-TAM,Female,22,No,Tamil Nadu,6,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.1500015258789,1164.300048828125,0,0,366.4800109863281,1530.780029296875,Churned,Price,Price too high
95624-KAR,Female,77,No,Karnataka,6,34,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,One Year,No,Credit Card,70,1732.5999755859375,0,140,761.52001953125,2634.1201171875,Stayed,Others,Others
95700-MAH,Female,66,Yes,Maharashtra,10,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.75,1344.5,0,0,2080.97998046875,3425.47998046875,Stayed,Others,Others
95720-RAJ,Female,43,Yes,Rajasthan,5,2,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.44999694824219,6144.5498046875,0,0,1623.4200439453125,7767.97021484375,Churned,Dissatisfaction,Product dissatisfaction
95731-HAR,Male,57,Yes,Haryana,13,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,26.399999618530273,314.95001220703125,0,0,541.7999877929688,856.75,Stayed,Others,Others
95731-JAM,Female,76,No,Jammu & Kashmir,13,22,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3499984741211,1463.449951171875,0,0,625.9400024414062,2089.389892578125,Churned,Competitor,Competitor made better offer
95736-RAJ,Male,50,No,Rajasthan,1,29,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,83.19999694824219,6126.10009765625,0,0,2491.389892578125,8617.490234375,Stayed,Others,Others
95759-ASS,Female,60,No,Assam,11,27,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.149999618530273,1337.5,0,0,791.4299926757812,2128.929931640625,Stayed,Others,Others
95760-PUN,Female,45,No,Punjab,8,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.25,835.5,0,0,1921.5,2757,Stayed,Others,Others
95773-BIH,Female,56,Yes,Bihar,13,36,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.049999237060547,1709.1500244140625,0,0,3476.8798828125,5186.02978515625,Stayed,Others,Others
95788-MAD,Female,53,Yes,Madhya Pradesh,11,12,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99,4135,0,0,55.02000045776367,4190.02001953125,Stayed,Others,Others
95794-RAJ,Male,54,Yes,Rajasthan,13,1,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.80000305175781,321.8999938964844,0,0,29.040000915527344,350.94000244140625,Churned,Dissatisfaction,Network reliability
95804-PUN,Female,38,No,Punjab,9,36,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.44999694824219,6572.85009765625,0,0,275.3999938964844,6848.25,Stayed,Others,Others
95809-KAR,Female,39,Yes,Karnataka,7,12,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,43.900001525878906,278.3999938964844,0,0,210.27999877929688,488.67999267578125,Stayed,Others,Others
95810-RAJ,Female,41,Yes,Rajasthan,1,36,Deal 3,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.8499984741211,2204.35009765625,0,0,319.4100036621094,2523.760009765625,Stayed,Others,Others
95836-TEL,Male,21,No,Telangana,2,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.100000381469727,385.54998779296875,0,0,578.3400268554688,963.8900146484375,Stayed,Others,Others
95860-KAR,Male,69,No,Karnataka,5,22,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.3499984741211,1218.550048828125,0,0,582,1800.550048828125,Churned,Dissatisfaction,Product dissatisfaction
95867-WES,Female,34,Yes,West Bengal,7,31,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,21.149999618530273,1419.4000244140625,19.309999465942383,0,1639.43994140625,3039.530029296875,Stayed,Others,Others
95868-AND,Female,64,No,Andhra Pradesh,2,16,None,Yes,Yes,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.650001525878906,2421.75,0,0,1134,3555.75,Stayed,Others,Others
95872-TAM,Female,26,Yes,Tamil Nadu,7,34,None,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.70000076293945,3171.60009765625,34.59000015258789,0,882.3599853515625,4019.3701171875,Stayed,Others,Others
95873-GUJ,Male,43,No,Gujarat,12,26,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-8,199.75,0,0,135.72000122070312,335.4700012207031,Stayed,Others,Others
95880-WES,Male,52,No,West Bengal,13,4,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.30000305175781,1702.9000244140625,0,0,1120.7900390625,2823.68994140625,Stayed,Others,Others
95899-HAR,Female,44,Yes,Haryana,1,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.399999618530273,958.1500244140625,0,0,583.280029296875,1541.4300537109375,Stayed,Others,Others
95902-GUJ,Female,40,No,Gujarat,11,11,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.0999984741211,2368.39990234375,0,0,581,2949.39990234375,Churned,Competitor,Competitor had better devices
95910-TAM,Male,67,Yes,Tamil Nadu,3,25,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.80000305175781,4860.35009765625,0,0,2189,7049.35009765625,Stayed,Others,Others
95913-BIH,Female,58,Yes,Bihar,1,16,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.75,438.04998779296875,0,0,244.24000549316406,682.2899780273438,Stayed,Others,Others
95922-RAJ,Female,49,Yes,Rajasthan,14,11,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,105.3499984741211,7240.64990234375,0,50,1013.6099853515625,8304.259765625,Stayed,Others,Others
95958-MAH,Male,24,No,Maharashtra,3,9,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.9000015258789,4854.2998046875,0,0,92,4946.2998046875,Stayed,Others,Others
95965-UTT,Female,40,No,Uttar Pradesh,1,8,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,58,1734.5,0,0,419.3399963378906,2153.840087890625,Stayed,Others,Others
95984-KAR,Female,50,No,Karnataka,4,17,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.450000762939453,1066.1500244140625,0,0,1631.1600341796875,2697.31005859375,Stayed,Others,Others
95984-MAH,Male,55,No,Maharashtra,15,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.19999694824219,930.4000244140625,0,0,356.29998779296875,1286.699951171875,Churned,Competitor,Competitor offered more data
96000-KAR,Male,47,No,Karnataka,9,19,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,111.80000305175781,5443.64990234375,0,0,603.3599853515625,6047.009765625,Stayed,Others,Others
96032-BIH,Male,36,No,Bihar,7,22,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.4000015258789,3035.35009765625,0,0,1259.52001953125,4294.8701171875,Stayed,Others,Others
96039-KER,Male,45,Yes,Kerala,12,5,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.9000015258789,5595.2998046875,0,0,502.260009765625,6097.56005859375,Stayed,Others,Others
96058-UTT,Female,49,No,Uttarakhand,14,14,None,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.8499984741211,876.75,0,0,301.0799865722656,1177.8299560546875,Stayed,Others,Others
96068-UTT,Male,47,No,Uttarakhand,10,15,Deal 5,No,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.95000076293945,229.39999389648438,0,0,0,229.39999389648438,Stayed,Others,Others
96085-RAJ,Female,19,No,Rajasthan,1,1,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05000305175781,6744.25,0,0,1743.949951171875,8488.2001953125,Stayed,Others,Others
96107-KAR,Female,44,Yes,Karnataka,8,32,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3314.14990234375,0,0,59.20000076293945,3373.35009765625,Stayed,Others,Others
96108-MAD,Female,57,Yes,Madhya Pradesh,1,28,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3499984741211,307.3999938964844,0,0,129.72000122070312,437.1199951171875,Churned,Dissatisfaction,Product dissatisfaction
96108-TEL,Male,40,Yes,Telangana,7,26,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-5,1641.300048828125,0,0,907.7999877929688,2549.10009765625,Stayed,Others,Others
96122-TAM,Female,23,No,Tamil Nadu,3,9,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55000305175781,824.75,0,0,59.400001525878906,884.1500244140625,Churned,Price,Long distance charges
96129-TAM,Female,23,Yes,Tamil Nadu,11,12,Deal 1,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.8499984741211,5924.39990234375,0,0,442.3299865722656,6366.72998046875,Stayed,Others,Others
96152-AND,Female,33,Yes,Andhra Pradesh,5,19,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.55000305175781,6404,0,0,2029.1800537109375,8433.1796875,Stayed,Others,Others
96152-PUN,Male,28,Yes,Punjab,3,31,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20,540.0499877929688,0,0,803.8800048828125,1343.9300537109375,Stayed,Others,Others
96157-AND,Female,28,No,Andhra Pradesh,0,36,None,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35,553,0,70,0,623,Churned,Competitor,Competitor offered more data
96185-RAJ,Male,23,No,Rajasthan,3,12,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,83.5,5435,0,0,847.3499755859375,6282.35009765625,Stayed,Others,Others
96201-TAM,Male,36,No,Tamil Nadu,15,21,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.55000305175781,5231.2001953125,0,0,426,5657.2001953125,Stayed,Others,Others
96208-TAM,Female,28,Yes,Tamil Nadu,15,6,Deal 3,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65,2157.5,0,0,1539.52001953125,3697.02001953125,Stayed,Others,Others
96211-HAR,Female,58,No,Haryana,6,35,Deal 3,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,78.5999984741211,1846.6500244140625,0,0,514.3200073242188,2360.969970703125,Stayed,Others,Others
96222-DEL,Female,22,Yes,Delhi,9,4,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95,2462.550048828125,0,0,497.3399963378906,2959.889892578125,Stayed,Others,Others
96225-GUJ,Female,20,No,Gujarat,10,5,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.350000381469727,324.79998779296875,0,0,364.2799987792969,689.0800170898438,Stayed,Others,Others
96240-UTT,Male,26,No,Uttar Pradesh,7,24,Deal 4,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.650001525878906,867.0999755859375,32.650001525878906,0,365.3999938964844,1199.8499755859375,Stayed,Others,Others
96244-AND,Male,31,Yes,Andhra Pradesh,0,36,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.900001525878906,49.900001525878906,0,0,39.599998474121094,89.5,Churned,Price,Extra data charges
96254-UTT,Male,46,Yes,Uttar Pradesh,12,14,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.69999694824219,4154.7998046875,0,0,725.8800048828125,4880.68017578125,Churned,Price,Extra data charges
96283-HAR,Female,38,Yes,Haryana,2,9,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-5,459.6000061035156,0,0,45.5,505.1000061035156,Stayed,Others,Others
96284-ODI,Female,29,No,Odisha,10,2,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.19999694824219,1553.9000244140625,0,0,439.20001220703125,1993.0999755859375,Churned,Other,Don't know
96327-MAH,Male,67,Yes,Maharashtra,2,26,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.1500015258789,3566.60009765625,0,0,1766.43994140625,5333.0400390625,Stayed,Others,Others
96389-JAM,Female,56,Yes,Jammu & Kashmir,15,1,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.4000015258789,1747.8499755859375,0,0,425.5199890136719,2173.3701171875,Churned,Attitude,Attitude of support person
96409-MAD,Female,42,Yes,Madhya Pradesh,11,1,Deal 2,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,60.150001525878906,3753.199951171875,0,0,2089.39990234375,5842.60009765625,Stayed,Others,Others
96413-TAM,Male,70,Yes,Tamil Nadu,10,27,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.3499984741211,1835.300048828125,15.40999984741211,0,200.55999755859375,2020.449951171875,Stayed,Others,Others
96416-HAR,Male,27,No,Haryana,3,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.149999618530273,20.149999618530273,0,0,33.58000183105469,53.72999954223633,Churned,Competitor,Competitor made better offer
96470-AND,Female,20,No,Andhra Pradesh,11,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.899999618530273,1529.6500244140625,0,0,2298.9599609375,3828.610107421875,Stayed,Others,Others
96476-UTT,Male,32,No,Uttar Pradesh,10,14,None,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50,892.7000122070312,0,50,311.94000244140625,1254.6400146484375,Stayed,Others,Others
96496-UTT,Female,73,Yes,Uttar Pradesh,0,5,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.30000305175781,1147.449951171875,0,0,119.8499984741211,1267.300048828125,Churned,Competitor,Competitor offered more data
96498-JAM,Male,50,Yes,Jammu & Kashmir,7,20,None,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,58.900001525878906,2813.050048828125,0,0,1238.449951171875,4051.5,Stayed,Others,Others
96510-TEL,Female,76,No,Telangana,7,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5999984741211,69.5999984741211,0,0,34.5099983215332,104.11000061035156,Churned,Competitor,Competitor had better devices
96516-HAR,Female,45,No,Haryana,14,5,Deal 5,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.349998474121094,449.75,0,0,369.17999267578125,818.9299926757812,Churned,Competitor,Competitor had better devices
96552-PUN,Female,30,Yes,Punjab,9,33,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.8499984741211,3145.89990234375,0,0,1532.47998046875,4678.3798828125,Stayed,Others,Others
96565-MAH,Male,43,No,Maharashtra,12,35,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.45000076293945,2136.89990234375,0,0,1368.8499755859375,3505.75,Stayed,Others,Others
96568-BIH,Male,59,No,Bihar,12,31,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.200000762939453,684.4000244140625,0,0,1498,2182.39990234375,Stayed,Others,Others
96575-KAR,Female,78,Yes,Karnataka,5,7,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.30000305175781,2890.64990234375,0,0,787.9199829101562,3678.570068359375,Churned,Competitor,Competitor made better offer
96578-KAR,Female,71,No,Karnataka,8,31,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.450000762939453,19.450000762939453,0,0,22.920000076293945,42.369998931884766,Churned,Dissatisfaction,Limited range of services
96603-BIH,Female,56,Yes,Bihar,4,30,None,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.650001525878906,49.650001525878906,0,40,4.179999828338623,93.83000183105469,Churned,Dissatisfaction,Lack of self-service on Website
96611-TAM,Female,32,Yes,Tamil Nadu,1,18,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,106.6500015258789,5174.35009765625,0,0,1992.8299560546875,7167.18017578125,Stayed,Others,Others
96613-WES,Male,57,No,West Bengal,9,5,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9000015258789,79.9000015258789,0,0,23.200000762939453,103.0999984741211,Churned,Attitude,Attitude of support person
